exposure_id,user_id,date,challenge_id,shown_flag,source,reason_code,accepted_flag,declined_flag
EXP_U000427_4,U000427,2025-07-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000427_5,U000427,2025-07-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000427_6,U000427,2025-07-11,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000427_7,U000427,2025-07-13,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000427_8,U000427,2025-07-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000427_9,U000427,2025-07-20,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000427_10,U000427,2025-07-25,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000427_11,U000427,2025-07-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000427_12,U000427,2025-07-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000427_13,U000427,2025-07-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000427_14,U000427,2025-08-14,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000427_15,U000427,2025-08-18,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000427_16,U000427,2025-08-19,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000427_17,U000427,2025-08-20,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000427_18,U000427,2025-08-25,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000427_19,U000427,2025-08-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000427_20,U000427,2025-08-31,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000427_21,U000427,2025-09-01,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000427_22,U000427,2025-09-03,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000427_23,U000427,2025-09-06,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000428_1,U000428,2025-09-20,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000428_2,U000428,2025-10-03,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000429_1,U000429,2025-06-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000429_2,U000429,2025-07-02,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000429_3,U000429,2025-07-09,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000429_4,U000429,2025-07-14,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000429_5,U000429,2025-07-23,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000429_6,U000429,2025-08-04,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000429_7,U000429,2025-08-16,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000429_8,U000429,2025-08-25,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000429_9,U000429,2025-08-31,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000429_10,U000429,2025-09-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000429_11,U000429,2025-09-06,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000429_12,U000429,2025-09-08,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000429_13,U000429,2025-09-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000430_1,U000430,2025-10-13,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000430_2,U000430,2025-11-22,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000431_1,U000431,2025-09-06,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000431_2,U000431,2025-09-28,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000431_3,U000431,2025-10-10,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000431_4,U000431,2025-10-15,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000431_5,U000431,2025-10-27,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000431_6,U000431,2025-10-29,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000431_7,U000431,2025-11-09,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000431_8,U000431,2025-11-12,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000431_9,U000431,2025-11-14,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000431_10,U000431,2025-11-15,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000432_1,U000432,2025-06-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000432_2,U000432,2025-06-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000432_3,U000432,2025-07-01,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000432_4,U000432,2025-07-03,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000432_5,U000432,2025-07-12,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000432_6,U000432,2025-07-15,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000432_7,U000432,2025-07-21,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000432_8,U000432,2025-07-27,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000432_9,U000432,2025-08-16,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000432_10,U000432,2025-08-18,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000432_11,U000432,2025-08-21,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000432_12,U000432,2025-08-24,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000432_13,U000432,2025-09-07,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000432_14,U000432,2025-09-08,CH_SOC_001,1,model_reco,low_social_contact,0,1
EXP_U000433_1,U000433,2025-11-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000434_1,U000434,2025-08-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000434_2,U000434,2025-09-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000434_3,U000434,2025-09-02,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000434_4,U000434,2025-09-04,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000434_5,U000434,2025-09-11,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000434_6,U000434,2025-09-12,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000434_7,U000434,2025-09-17,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_8,U000434,2025-09-25,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_9,U000434,2025-09-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_10,U000434,2025-09-29,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000434_11,U000434,2025-10-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_12,U000434,2025-10-03,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000434_13,U000434,2025-10-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_14,U000434,2025-10-23,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000434_15,U000434,2025-10-29,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000434_16,U000434,2025-10-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000434_17,U000434,2025-10-31,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000434_18,U000434,2025-11-03,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000434_19,U000434,2025-11-08,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_20,U000434,2025-11-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000434_21,U000434,2025-11-11,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000434_22,U000434,2025-11-16,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000434_23,U000434,2025-11-19,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000435_1,U000435,2025-09-12,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000435_2,U000435,2025-09-17,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000435_3,U000435,2025-10-06,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000435_4,U000435,2025-10-07,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000435_5,U000435,2025-10-10,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000436_1,U000436,2025-09-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000436_2,U000436,2025-10-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000437_1,U000437,2025-08-14,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000437_2,U000437,2025-08-15,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000437_3,U000437,2025-08-19,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000437_4,U000437,2025-08-21,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000437_5,U000437,2025-08-22,CH_SOC_001,1,model_reco,low_social_contact,0,0
EXP_U000437_6,U000437,2025-08-29,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000437_7,U000437,2025-09-06,CH_SOC_001,1,model_reco,low_social_contact,0,0
EXP_U000437_8,U000437,2025-09-07,CH_SOC_001,1,model_reco,low_social_contact,0,0
EXP_U000437_9,U000437,2025-09-20,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000437_10,U000437,2025-09-21,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000437_11,U000437,2025-10-02,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000437_12,U000437,2025-10-07,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000437_13,U000437,2025-10-23,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000437_14,U000437,2025-10-24,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000438_1,U000438,2025-09-11,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000438_2,U000438,2025-09-23,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000438_3,U000438,2025-10-06,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000438_4,U000438,2025-10-11,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000438_5,U000438,2025-11-08,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000439_1,U000439,2025-07-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000439_2,U000439,2025-07-09,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000439_3,U000439,2025-07-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000439_4,U000439,2025-07-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000439_5,U000439,2025-08-03,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000439_6,U000439,2025-09-12,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000440_1,U000440,2025-07-25,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000440_2,U000440,2025-07-28,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000440_3,U000440,2025-08-14,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000440_4,U000440,2025-08-18,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000440_5,U000440,2025-08-22,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000440_6,U000440,2025-08-24,CH_SOC_001,1,model_reco,low_social_contact,0,1
EXP_U000440_7,U000440,2025-08-28,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000440_8,U000440,2025-08-31,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000440_9,U000440,2025-09-11,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000440_10,U000440,2025-09-17,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000440_11,U000440,2025-09-22,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000440_12,U000440,2025-09-25,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000440_13,U000440,2025-09-27,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000440_14,U000440,2025-10-03,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000440_15,U000440,2025-10-04,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000441_1,U000441,2025-07-31,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000442_1,U000442,2025-09-09,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000442_2,U000442,2025-10-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000442_3,U000442,2025-10-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000442_4,U000442,2025-10-20,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000443_1,U000443,2025-07-25,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000443_2,U000443,2025-08-18,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000443_3,U000443,2025-08-24,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000443_4,U000443,2025-09-20,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000443_5,U000443,2025-10-01,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000444_1,U000444,2025-08-03,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000444_2,U000444,2025-08-06,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000444_3,U000444,2025-08-10,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000444_4,U000444,2025-08-11,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000444_5,U000444,2025-08-15,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000444_6,U000444,2025-08-22,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000444_7,U000444,2025-08-26,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000444_8,U000444,2025-08-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000444_9,U000444,2025-08-29,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000444_10,U000444,2025-09-02,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000444_11,U000444,2025-09-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000444_12,U000444,2025-09-07,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000444_13,U000444,2025-09-14,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000444_14,U000444,2025-09-21,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000444_15,U000444,2025-09-24,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000444_16,U000444,2025-09-26,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000444_17,U000444,2025-10-04,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000444_18,U000444,2025-10-08,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000444_19,U000444,2025-10-09,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000444_20,U000444,2025-10-11,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000444_21,U000444,2025-10-12,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000444_22,U000444,2025-10-13,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000444_23,U000444,2025-10-15,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000444_24,U000444,2025-10-21,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_1,U000445,2025-06-26,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000445_2,U000445,2025-07-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_3,U000445,2025-07-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_4,U000445,2025-07-16,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000445_5,U000445,2025-07-24,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_6,U000445,2025-07-25,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_7,U000445,2025-07-26,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000445_8,U000445,2025-07-29,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000445_9,U000445,2025-08-04,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_10,U000445,2025-08-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_11,U000445,2025-08-07,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_12,U000445,2025-08-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_13,U000445,2025-08-12,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_14,U000445,2025-08-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_15,U000445,2025-08-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_16,U000445,2025-08-26,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000445_17,U000445,2025-08-29,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_18,U000445,2025-08-31,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000445_19,U000445,2025-09-01,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000445_20,U000445,2025-09-11,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000445_21,U000445,2025-09-14,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000446_1,U000446,2025-08-06,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000446_2,U000446,2025-08-13,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000446_3,U000446,2025-08-25,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000446_4,U000446,2025-08-30,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000446_5,U000446,2025-09-13,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000446_6,U000446,2025-09-17,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000446_7,U000446,2025-10-03,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000446_8,U000446,2025-10-07,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000447_1,U000447,2025-08-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000447_2,U000447,2025-08-22,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000447_3,U000447,2025-08-23,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000447_4,U000447,2025-08-31,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000447_5,U000447,2025-09-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000447_6,U000447,2025-09-07,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000447_7,U000447,2025-09-15,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000447_8,U000447,2025-09-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000447_9,U000447,2025-09-20,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000447_10,U000447,2025-09-21,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000447_11,U000447,2025-09-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000447_12,U000447,2025-10-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000447_13,U000447,2025-10-06,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000447_14,U000447,2025-10-12,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000447_15,U000447,2025-10-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000447_16,U000447,2025-10-24,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000447_17,U000447,2025-10-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000447_18,U000447,2025-10-31,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000447_19,U000447,2025-11-04,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000447_20,U000447,2025-11-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000447_21,U000447,2025-11-07,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000448_1,U000448,2025-08-02,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000448_2,U000448,2025-09-04,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000449_1,U000449,2025-09-15,CH_WELL_001,1,model_reco,supportive_wellbeing,0,0
EXP_U000449_2,U000449,2025-09-16,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000449_3,U000449,2025-10-02,CH_WELL_001,1,model_reco,supportive_wellbeing,0,0
EXP_U000450_1,U000450,2025-06-27,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000450_2,U000450,2025-07-04,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000450_3,U000450,2025-07-09,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000450_4,U000450,2025-07-22,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000450_5,U000450,2025-07-24,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000450_6,U000450,2025-07-28,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000450_7,U000450,2025-08-01,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000450_8,U000450,2025-08-12,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000450_9,U000450,2025-08-15,CH_ACT_001,1,model_reco,dep_low_energy,0,0
EXP_U000450_10,U000450,2025-08-20,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000450_11,U000450,2025-08-23,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000450_12,U000450,2025-08-24,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000450_13,U000450,2025-08-30,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000450_14,U000450,2025-09-05,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000451_1,U000451,2025-07-31,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000451_2,U000451,2025-08-02,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000451_3,U000451,2025-08-03,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000451_4,U000451,2025-08-10,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000451_5,U000451,2025-08-17,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000451_6,U000451,2025-08-18,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000451_7,U000451,2025-08-21,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000451_8,U000451,2025-08-23,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000451_9,U000451,2025-08-31,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000451_10,U000451,2025-09-05,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_11,U000451,2025-09-06,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_12,U000451,2025-09-07,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_13,U000451,2025-09-10,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_14,U000451,2025-09-11,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_15,U000451,2025-09-13,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_16,U000451,2025-09-16,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000451_17,U000451,2025-09-19,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000451_18,U000451,2025-09-20,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000451_19,U000451,2025-09-24,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000451_20,U000451,2025-09-29,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000451_21,U000451,2025-10-01,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000451_22,U000451,2025-10-03,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_23,U000451,2025-10-06,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000451_24,U000451,2025-10-07,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000452_1,U000452,2025-09-15,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000452_2,U000452,2025-09-23,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000452_3,U000452,2025-10-02,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000453_1,U000453,2025-07-30,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000453_2,U000453,2025-08-06,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000453_3,U000453,2025-08-09,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000453_4,U000453,2025-08-14,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000453_5,U000453,2025-08-20,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000453_6,U000453,2025-08-23,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000453_7,U000453,2025-08-24,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000453_8,U000453,2025-08-29,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
